actor_id,display_name,algorithm,community_id,community_size
__name__:אורי אבינועם,אורי אבינועם,label_propagation,39,3
בן_סולטן,בן סולטן,label_propagation,39,3
__name__:אליה סולימאן,אליה סולימאן,label_propagation,40,1
__name__:אמיתי אשכנזי,אמיתי אשכנזי,label_propagation,41,3
__name__:יפעת ברסי,יפעת ברסי,label_propagation,41,3
__name__:אורן בלנגה,אורן בלנגה,label_propagation,41,3
__name__:ראובן טדורס,ראובן טדורס,label_propagation,42,12
מוריה_אקונס,מוריה אקונס,label_propagation,42,12
אקו_(ראפרית),אקו מורגנשטרן,label_propagation,42,12
איציק_פצצתי,איציק פצצתי,label_propagation,42,12
טל_טירנגל,טל טירנגל,label_propagation,42,12
פלד_(ראפר),פלד,label_propagation,42,12
סימה_ברמי,סימה ברמי,label_propagation,42,12
__name__:עמית אולמן,עמית אולמן,label_propagation,42,12
אלון_נוימן,אלון נוימן,label_propagation,42,12
__name__:עומר הברון,עומר הברון,label_propagation,42,12
עידן_אלתרמן,עידן אלתרמן,label_propagation,42,12
טונה_(ראפר),טונה,label_propagation,42,12
סטיבן_דורף,סטיבן דורף,label_propagation,43,3
לואי_נופי,לואי נופי,label_propagation,43,3
עבדאללה_עקל,עבדאללה עקל,label_propagation,43,3
__name__:תמר זובידה,תמר זובידה,label_propagation,44,9
יסמין_עיון,יסמין עיון,label_propagation,44,9
__name__:דניאל קיציס,דניאל קיציס,label_propagation,44,9
תומר_חמד,תומר חמד,label_propagation,44,9
מתי_סרי,מתי סרי,label_propagation,44,9
רעות_אלוש,רעות אלוש,label_propagation,44,9
תאופיק_ברהום,תאופיק ברהום,label_propagation,44,9
__name__:שוהן ישורון,שוהן ישורון,label_propagation,44,9
מור_חן,מור חן,label_propagation,44,9
גורי_אלפי,גורי אלפי,label_propagation,45,15
דניאל_גל,דניאל גל,label_propagation,45,15
מעיין_בלום,מעיין בלום,label_propagation,45,15
__name__:רמי דוידוף,רמי דוידוף,label_propagation,45,15
משה_אשכנזי_(שחקן),משה אשכנזי,label_propagation,45,15
אביב_אלוש,אביב אלוש,label_propagation,45,15
עדי_חבשוש,עדי חבשוש,label_propagation,45,15
ליאור_אשכנזי,ליאור אשכנזי,label_propagation,45,15
אבשלום_פולק,אבשלום פולק,label_propagation,45,15
קובי_פרג',קובי פרג',label_propagation,45,15
גיה_באר_גורביץ',גיה באר גורביץ',label_propagation,45,15
שני_קליין,שני קליין,label_propagation,45,15
דינה_סנדרסון,דינה סנדרסון,label_propagation,45,15
__name__:יבגני אורלוב,יבגני אורלוב,label_propagation,45,15
אולג_לוין,אולג לוין,label_propagation,45,15
אודי_ואביעד,אודי ואביעד,label_propagation,46,12
חיים_אוסדון,חיים אוסדון,label_propagation,46,12
מאיר_סוויסה,מאיר סוויסה,label_propagation,46,12
עודד_פז,עודד פז,label_propagation,46,12
לירית_בלבן,לירית בלבן,label_propagation,46,12
שי_ורועי,שי ורועי,label_propagation,46,12
יהורם_גאון,יהורם גאון,label_propagation,46,12
יובל_שם-טוב,יובל שם-טוב,label_propagation,46,12
__name__:שון גיטלמן,שון גיטלמן,label_propagation,46,12
רבקה_מיכאלי,רבקה מיכאלי,label_propagation,46,12
__name__:יובל גל,יובל גל,label_propagation,46,12
שמוליק_לוי,שמוליק לוי,label_propagation,46,12
עלמה_זק,עלמה זק,label_propagation,47,18
אוהד_קנולר,אוהד קנולר,label_propagation,47,18
טל_פרידמן,טל פרידמן,label_propagation,47,18
__name__:יניב מויאל,יניב מויאל,label_propagation,47,18
מריאנו_אידלמן,מריאנו אידלמן,label_propagation,47,18
יעל_פרל_בקר,יעל פרל בקר,label_propagation,47,18
גל_גדות,גל גדות,label_propagation,47,18
יהודה_לוי_(שחקן),יהודה לוי,label_propagation,47,18
איה_קורן,איה קורן,label_propagation,47,18
אסי_כהן,אסי כהן,label_propagation,47,18
חני_פירסטנברג,חני פירסטנברג,label_propagation,47,18
__name__:עמרי גבעון,עמרי גבעון,label_propagation,47,18
שרון_רג'יניאנו,שרון רג'יניאנו,label_propagation,47,18
דב_נבון,דב נבון,label_propagation,47,18
אלי_פיניש,אלי פיניש,label_propagation,47,18
ארז_כהנא,ארז כהנא,label_propagation,47,18
יובל_סמו,יובל סמו,label_propagation,47,18
מאור_כהן,מאור כהן,label_propagation,47,18
איילת_זורר,איילת זורר,label_propagation,48,9
גילי_שושן,גילי שושן,label_propagation,48,9
אלון_דהן_(שחקן),אלון דהן,label_propagation,48,9
יחזקאל_לזרוב,יחזקאל לזרוב,label_propagation,48,9
שבתאי_קונורטי,שבתאי קונורטי,label_propagation,48,9
__name__:ענבר סוירפמן,ענבר סוירפמן,label_propagation,48,9
ערן_בן_זאב,ערן בן זאב,label_propagation,48,9
יובל_זמיר,יובל זמיר,label_propagation,48,9
אורנה_פורת,אורנה פורת,label_propagation,48,9
__name__:ארקדיוש יקוביק,ארקדיוש יקוביק,label_propagation,49,3
__name__:מרטין אוגובו,מרטין אוגובו,label_propagation,49,3
__name__:קתז'ינה לוביק,קתז'ינה לוביק,label_propagation,49,3
מיכל_בת-אדם,מיכל בת-אדם,label_propagation,50,1
תומאס_ג'יין,תומאס ג'יין,label_propagation,51,2
סמנתה_מורטון,סמנתה מורטון,label_propagation,51,2
הגר_בן_אשר,הגר בן אשר,label_propagation,52,3
__name__:עדי אבן טוב,עדי אבן טוב,label_propagation,52,3
דורי_בן_זאב,דורי בן זאב,label_propagation,52,3
__name__:צח כהן,צח כהן,label_propagation,53,1
__name__:תמרה סמסונוב,תמרה סמסונוב,label_propagation,54,3
__name__:מקסים צ'רניך,מקסים צ'רניך,label_propagation,54,3
__name__:מישקה זילברשטיין,מישקה זילברשטיין,label_propagation,54,3
זאב_רווח,זאב רווח,label_propagation,55,17
__name__:אנט כהן,אנט כהן,label_propagation,55,17
__name__:מיטל פארן,מיטל פארן,label_propagation,55,17
__name__:איציק זוהר,איציק זוהר,label_propagation,55,17
__name__:לאה שנירר,לאה שנירר,label_propagation,55,17
__name__:איתי בוזגלו,איתי בוזגלו,label_propagation,55,17
שמואל_קלדרון,שמואל קלדרון,label_propagation,55,17
__name__:יוגב קינן,יוגב קינן,label_propagation,55,17
__name__:אורלי טובלי פולק,אורלי טובלי פולק,label_propagation,55,17
נטשה_מנור,נטשה מנור,label_propagation,55,17
__name__:אקסל אזולאי,אקסל אזולאי,label_propagation,55,17
אלברט_אילוז,אלברט אילוז,label_propagation,55,17
מייקל_לואיס_(דוגמן),מייקל לואיס,label_propagation,55,17
ליז_רביאן,ליז רביאן,label_propagation,55,17
__name__:ג'נט סבג,ג'נט סבג,label_propagation,55,17
ישראל_דמידוב,ישראל דמידוב,label_propagation,55,17
הילה_סעדה,הילה סעדה,label_propagation,55,17
__name__:ג'וליה סמסון,ג'וליה סמסון,label_propagation,56,13
פולי_רשף,פולי רשף,label_propagation,56,13
דר_זוזובסקי,דר זוזובסקי,label_propagation,56,13
אקי_אבני,אקי אבני,label_propagation,56,13
__name__:ג'וש פייס,ג'וש פייס,label_propagation,56,13
ליאל_דניר,ליאל דניר,label_propagation,56,13
שירה_קצנלנבוגן,שירה קצנלנבוגן,label_propagation,56,13
__name__:סרין סאנוסיאן,סרין סאנוסיאן,label_propagation,56,13
__name__:קתרינה ולסנקו,קתרינה ולסנקו,label_propagation,56,13
גיא_אדלר_(שחקן),גיא אדלר,label_propagation,56,13
עוז_זהבי,עוז זהבי,label_propagation,56,13
יעל_שרוני,יעל שרוני,label_propagation,56,13
נורמן_עיסא,נורמן עיסא,label_propagation,56,13
__name__:יאיר נשר,יאיר נשר,label_propagation,57,2
רות_פרחי,רות פרחי,label_propagation,57,2
__name__:מורן לולו,מורן לולו,label_propagation,58,4
__name__:דור בן אלישע,דור בן אלישע,label_propagation,58,4
רפי_רותם,רפי רותם,label_propagation,58,4
__name__:נופר אוחיון,נופר אוחיון,label_propagation,58,4
__name__:נופר אלדיס,נופר אלדיס,label_propagation,59,7
__name__:מוראד חסן,מוראד חסן,label_propagation,59,7
__name__:פיני גואטה,פיני גואטה,label_propagation,59,7
מעין_וינשטוק,מעין וינשטוק,label_propagation,59,7
__name__:ניר ברק,ניר ברק,label_propagation,59,7
מעיין_לאוב,מעיין לאוב,label_propagation,59,7
דנה_לרר,דנה לרר,label_propagation,59,7
__name__:בן ציון,בן ציון,label_propagation,60,2
יהודה_ברקן,יהודה ברקן,label_propagation,60,2
יעל_הדר,יעל הדר,label_propagation,61,13
נועה_קנולר,נועה קנולר,label_propagation,61,13
ליא_קניג,ליא קניג,label_propagation,61,13
__name__:אדם צקמן,אדם צקמן,label_propagation,61,13
יאיר_לפיד,יאיר לפיד,label_propagation,61,13
הנרי_דוד,הנרי דוד,label_propagation,61,13
סשה_אגרונוב,סשה אגרונוב,label_propagation,61,13
__name__:סמירה סארייה,סמירה סארייה,label_propagation,61,13
זהרירה_חריפאי,זהרירה חריפאי,label_propagation,61,13
__name__:גל זייד,גל זייד,label_propagation,61,13
__name__:משי אולינסקי,משי אולינסקי,label_propagation,61,13
שרה_אדלר,שרה אדלר,label_propagation,61,13
דלית_קהן,דלית קהן,label_propagation,61,13
מארק_אליהו,מארק אליהו,label_propagation,62,19
__name__:ליאם גולן,ליאם גולן,label_propagation,62,19
אלעד_צפני,אלעד צפני,label_propagation,62,19
__name__:חיים שועי,חיים שועי,label_propagation,62,19
יוסף_שילוח,יוסף שילוח,label_propagation,62,19
אביבה_נגוסה,אביבה נגוסה,label_propagation,62,19
ירון_ברלד,ירון ברלד,label_propagation,62,19
__name__:קובי סויסה,קובי סויסה,label_propagation,62,19
ניר_לוי,ניר לוי,label_propagation,62,19
רז_זהבי,רז זהבי,label_propagation,62,19
__name__:.,.,label_propagation,62,19
זהר_ליבה,זהר ליבה,label_propagation,62,19
אורי_ברויר,אורי ברויר,label_propagation,62,19
אדר_גולד,אדר גולד,label_propagation,62,19
מאיה_בוסקילה,מאיה בוסקילה,label_propagation,62,19
דין_מירושניקוב,דין מירושניקוב,label_propagation,62,19
__name__:פרפילאב מונגוזה,פרפילאב מונגוזה,label_propagation,62,19
שייע_פייגנבוים,שייע פייגנבוים,label_propagation,62,19
ג'ובאני_רוסו,ג'ובאני רוסו,label_propagation,62,19
פלורנס_בלוך,פלורנס בלוך,label_propagation,63,11
איתי_זבולון_(שחקן),איתי זבולון,label_propagation,63,11
ליטל_שוורץ,ליטל שוורץ,label_propagation,63,11
מאור_לוי_(שחקן),מאור לוי,label_propagation,63,11
ששון_גבאי,ששון גבאי,label_propagation,63,11
אסי_לוי,אסי לוי,label_propagation,63,11
אגם_אוזלבו,אגם אוזלבו,label_propagation,63,11
שאדי_מרעי,שאדי מרעי,label_propagation,63,11
אסף_בן_שמעון,אסף בן שמעון,label_propagation,63,11
רותם_זיסמן-כהן,רותם זיסמן-כהן,label_propagation,63,11
לבנה_פינקלשטיין,לבנה פינקלשטיין,label_propagation,63,11
נעמי_לבוב,נעמי לבוב,label_propagation,64,5
אושרי_כהן,אושרי כהן,label_propagation,64,5
אבי_דנגור,אבי דנגור,label_propagation,64,5
רוני_דלומי,רוני דלומי,label_propagation,64,5
אריה_אליאס,אריה אליאס,label_propagation,64,5
תומר_שרון,תומר שרון,label_propagation,65,6
אורן_שבו,אורן שבו,label_propagation,65,6
אורלי_בן-גרטי,אורלי בן-גרטי,label_propagation,65,6
דני_שטג,דני שטג,label_propagation,65,6
גל_לב,גל לב,label_propagation,65,6
סמי_הורי,סמי הורי,label_propagation,65,6
אסתי_ירושלמי,אסתי ירושלמי,label_propagation,66,4
שמוליק_קראוס,שמוליק קראוס,label_propagation,66,4
__name__:דורון צברי,דורון צברי,label_propagation,66,4
אריק_קנלר,אריק קנלר,label_propagation,66,4
עליזה_רוזן,עליזה רוזן,label_propagation,67,3
רפי_תבור,רפי תבור,label_propagation,67,3
אילן_דר,אילן דר,label_propagation,67,3
דרק_ג'קובי,דרק ג'קובי,label_propagation,68,3
וילם_דפו,וילם דפו,label_propagation,68,3
ג'ף_גולדבלום,ג'ף גולדבלום,label_propagation,68,3
__name__:תומר שטיינהוף,תומר שטיינהוף,label_propagation,69,10
רונית_יודקביץ',רונית יודקביץ',label_propagation,69,10
__name__:גלי בן נר,גלי בן נר,label_propagation,69,10
__name__:אמיר פלדמן,אמיר פלדמן,label_propagation,69,10
שי_אביבי,שי אביבי,label_propagation,69,10
__name__:סמדי וולפמן,סמדי וולפמן,label_propagation,69,10
שרדי_ג'בארין,שרדי ג'בארין,label_propagation,69,10
שרון_זליקובסקי,שרון זליקובסקי,label_propagation,69,10
תומר_קפון,תומר קפון,label_propagation,69,10
בר_רפאלי,בר רפאלי,label_propagation,69,10
פרנקו_נרו,פרנקו נרו,label_propagation,70,2
אשר_צרפתי,אשר צרפתי,label_propagation,70,2
מילי_אביטל,מילי אביטל,label_propagation,71,3
דנה_דבורין,דנה דבורין,label_propagation,71,3
__name__:דן תורג'מן,דן תורג'מן,label_propagation,71,3
__name__:דני יגיל,דני יגיל,label_propagation,72,15
רן_יגיל,רן יגיל,label_propagation,72,15
אמיר_דוליצקי,אמיר דוליצקי,label_propagation,72,15
אלון_דהן,אלון דהן,label_propagation,72,15
__name__:אבי בירנבאום,אבי בירנבאום,label_propagation,72,15
__name__:אוהד הול,אוהד הול,label_propagation,72,15
מרים_זוהר,מרים זוהר,label_propagation,72,15
דבורה_קידר,דבורה קידר,label_propagation,72,15
גדי_יגיל,גדי יגיל,label_propagation,72,15
יוסי_קאנץ,יוסי קאנץ,label_propagation,72,15
אתי_גרוטס,אתי גרוטס,label_propagation,72,15
__name__:דן קיזלר,דן קיזלר,label_propagation,72,15
תמר_קינן,תמר קינן,label_propagation,72,15
יונתן_בר-אור_(1981),יונתן בר-אור,label_propagation,72,15
עודד_תאומי,עודד תאומי,label_propagation,72,15
__name__:אליה ענבר,אליה ענבר,label_propagation,73,2
גור_בנטביץ',גור בנטביץ',label_propagation,73,2
ירון_מוטולה,ירון מוטולה,label_propagation,74,12
עופר_חיון,עופר חיון,label_propagation,74,12
ולדימיר_פרידמן,ולדימיר פרידמן,label_propagation,74,12
צחי_גראד,צחי גראד,label_propagation,74,12
אסנת_פישמן,אסנת פישמן,label_propagation,74,12
יעל_טוקר,יעל טוקר,label_propagation,74,12
__name__:ראובן בדלוב,ראובן בדלוב,label_propagation,74,12
מיכאלה_עשת,מיכאלה עשת,label_propagation,74,12
משה_פרסטר,משה פרסטר,label_propagation,74,12
דורית_לב_ארי,דורית לב ארי,label_propagation,74,12
סיגלית_פוקס,סיגלית פוקס,label_propagation,74,12
יואב_הייט,יואב הייט,label_propagation,74,12
אריאל_זילבר,אריאל זילבר,label_propagation,75,1
נטלי_פורטמן,נטלי פורטמן,label_propagation,76,3
גלעד_כהנא,גלעד כהנא,label_propagation,76,3
אמיר_טסלר,אמיר טסלר,label_propagation,76,3
חיים_בנאי,חיים בנאי,label_propagation,77,6
איצ'ו_אביטל,איצ'ו אביטל,label_propagation,77,6
אווה_חדד,אווה חדד,label_propagation,77,6
ברוך_דוד,ברוך דוד,label_propagation,77,6
__name__:הגר בן-אשר,הגר בן-אשר,label_propagation,77,6
__name__:גיא גארנר,גיא גארנר,label_propagation,77,6
משי_קלינשטיין,משי קלינשטיין,label_propagation,78,7
תום_אבני,תום אבני,label_propagation,78,7
אלישע_בנאי,אלישע בנאי,label_propagation,78,7
ג'וי_ריגר,ג'וי ריגר,label_propagation,78,7
נטע_רוט,נטע רוט,label_propagation,78,7
עלא_דקה,עלא דקה,label_propagation,78,7
אמיר_ח'ורי,אמיר ח'ורי,label_propagation,78,7
נלי_תגר,נלי תגר,label_propagation,79,9
__name__:ז'וזפין דראי,ז'וזפין דראי,label_propagation,79,9
__name__:גיא קפולניק,גיא קפולניק,label_propagation,79,9
בת_אל_מוסרי,בת אל מוסרי,label_propagation,79,9
__name__:דן דויטש,דן דויטש,label_propagation,79,9
עידו_תדמור,עידו תדמור,label_propagation,79,9
שרון_שטרק,שרון שטרק,label_propagation,79,9
__name__:תמר ירושלמי,תמר ירושלמי,label_propagation,79,9
אנחל_בונני,אנחל בונני,label_propagation,79,9
אוולין_קפלון,אוולין קפלון,label_propagation,80,2
אבי_אוריה,אבי אוריה,label_propagation,80,2
נינה_קוטלר,נינה קוטלר,label_propagation,81,7
שמיל_בן-ארי,שמיל בן-ארי,label_propagation,81,7
__name__:חיים בוזגלו,חיים בוזגלו,label_propagation,81,7
גילי_סער,גילי סער,label_propagation,81,7
עמוס_לביא,עמוס לביא,label_propagation,81,7
סמדר_קילצ'ינסקי,סמדר קילצ'ינסקי,label_propagation,81,7
רובי_פורת_שובל,רובי פורת שובל,label_propagation,81,7
__name__:עידן ברדך,עידן ברדך,label_propagation,82,2
יונתן_צ'רצ'י,יונתן צ'רצ'י,label_propagation,82,2
גליה_ישי,גליה ישי,label_propagation,83,4
אילנית_בן-יעקב,אילנית בן-יעקב,label_propagation,83,4
יונה_אליאן,יונה אליאן,label_propagation,83,4
מוחמד_בכרי,מוחמד בכרי,label_propagation,83,4
ישראל_אוגלבו,ישראל אוגלבו,label_propagation,84,6
__name__:רז מזרחי,רז מזרחי,label_propagation,84,6
עומר_חזן,עומר חזן,label_propagation,84,6
רני_בלייר,רני בלייר,label_propagation,84,6
טיילור_מלכוב,טיילור מלכוב,label_propagation,84,6
__name__:נאור ואטורי,נאור ואטורי,label_propagation,84,6
יוסי_פולק,יוסי פולק,label_propagation,85,2
מלאני_פרס,מלאני פרס,label_propagation,85,2
__name__:יוסי אולו,יוסי אולו,label_propagation,86,3
__name__:סילביה דרורי,סילביה דרורי,label_propagation,86,3
אתל_קובינסקה,אתל קובינסקה,label_propagation,86,3
__name__:נועם קפלן,נועם קפלן,label_propagation,87,3
__name__:יותם אביבי,יותם אביבי,label_propagation,87,3
דני_קליין,דני קליין,label_propagation,87,3
__name__:נדיה טיכונובה,נדיה טיכונובה,label_propagation,88,8
__name__:עמית מושקוביץ,עמית מושקוביץ,label_propagation,88,8
אלונה_איב,אלונה איב,label_propagation,88,8
שירה_האס,שירה האס,label_propagation,88,8
__name__:עדן חלילי,עדן חלילי,label_propagation,88,8
__name__:יונתן שיראי,יונתן שיראי,label_propagation,88,8
__name__:אור ברק,אור ברק,label_propagation,88,8
__name__:תמיר מולא,תמיר מולא,label_propagation,88,8
סמי_סמיר,סמי סמיר,label_propagation,89,2
__name__:טטיאנה בלכר,טטיאנה בלכר,label_propagation,89,2
ניקי_גולדשטיין,ניקי גולדשטיין,label_propagation,90,3
__name__:אלעד סטפנסקי,אלעד סטפנסקי,label_propagation,90,3
עידו_לב,עידו לב,label_propagation,90,3
נוה_צור,נוה צור,label_propagation,91,14
דניאל_גד,דניאל גד,label_propagation,91,14
אלי_אילדיס,אלי אילדיס,label_propagation,91,14
אליאנה_תדהר,אליאנה תדהר,label_propagation,91,14
נאיה_בינשטוק,נאיה בינשטוק,label_propagation,91,14
אורי_פפר,אורי פפר,label_propagation,91,14
שירן_סנדל,שירן סנדל,label_propagation,91,14
עדן_סבן,עדן סבן,label_propagation,91,14
קווין_רובין,קווין רובין,label_propagation,91,14
נדב_גדג',נדב גדג',label_propagation,91,14
תובל_שפיר,תובל שפיר,label_propagation,91,14
רותם_סלע,רותם סלע,label_propagation,91,14
דניאל_מורשת,דניאל מורשת,label_propagation,91,14
אביגיל_אריאלי,אביגיל אריאלי,label_propagation,91,14
איתמר_רוטשילד,איתמר רוטשילד,label_propagation,92,4
יניב_ביטון,יניב ביטון,label_propagation,92,4
אניה_בוקשטיין,אניה בוקשטיין,label_propagation,92,4
__name__:עירית גדרון,עירית גדרון,label_propagation,92,4
__name__:מיכאל פלמן,מיכאל פלמן,label_propagation,93,2
אתי_אנקרי,אתי אנקרי,label_propagation,93,2
שרון_הכהן-בר,שרון הכהן-בר,label_propagation,94,2
גיל_ססובר,גיל ססובר,label_propagation,94,2
ליה_אללוף,ליה אללוף,label_propagation,95,7
עידו_טאקו,עידו טאקו,label_propagation,95,7
נטע_גרטי,נטע גרטי,label_propagation,95,7
דריה_רוזן,דריה רוזן,label_propagation,95,7
אופק_פסח,אופק פסח,label_propagation,95,7
יעקב_זדה-דניאל,יעקב זדה-דניאל,label_propagation,95,7
לירז_צ'רכי,לירז צ'רכי,label_propagation,95,7
שמואל_אדלמן,שמואל אדלמן,label_propagation,96,2
__name__:אדם אבולעפיה,אדם אבולעפיה,label_propagation,96,2
__name__:אשר אברהמי,אשר אברהמי,label_propagation,97,2
נוויד_נגהבאן,נוויד נגהבאן,label_propagation,97,2
יובל_סגל_(1980),יובל סגל,label_propagation,98,4
אהובה_קרן,אהובה קרן,label_propagation,98,4
__name__:איציק עצמון,איציק עצמון,label_propagation,98,4
שרון_צור,שרון צור,label_propagation,98,4
חני_נחמיאס,חני נחמיאס,label_propagation,99,5
__name__:אור יעקב,אור יעקב,label_propagation,99,5
__name__:אביה ברוש,אביה ברוש,label_propagation,99,5
מיכל_ינאי,מיכל ינאי,label_propagation,99,5
משה_דץ,משה דץ,label_propagation,99,5
ברק_שמיר,ברק שמיר,label_propagation,100,8
__name__:עידן שרוקה,עידן שרוקה,label_propagation,100,8
אנה_זק,אנה זק,label_propagation,100,8
אריה_צ'רנר,אריה צ'רנר,label_propagation,100,8
__name__:שחר כרמל,שחר כרמל,label_propagation,100,8
קובי_מאור,קובי מאור,label_propagation,100,8
אולה_שור-סלקטר,אולה שור-סלקטר,label_propagation,100,8
__name__:עומר דהן,עומר דהן,label_propagation,100,8
אהרן_טרייטל,אהרן טרייטל,label_propagation,101,8
__name__:עמרי פירר,עמרי פירר,label_propagation,101,8
__name__:שני בן חיים,שני בן חיים,label_propagation,101,8
__name__:גור שטיינברג,גור שטיינברג,label_propagation,101,8
עלי_נאסר,עלי נאסר,label_propagation,101,8
ח'ליפה_נאטור,ח'ליפה נאטור,label_propagation,101,8
סאלח_בכרי,סאלח בכרי,label_propagation,101,8
__name__:רונית פלד,רונית פלד,label_propagation,101,8
גיל_דסיאנו_ביטון,גיל דסיאנו ביטון,label_propagation,102,7
משה_פולקנפליק,משה פולקנפליק,label_propagation,102,7
ג'וני_ערביד,ג'וני ערביד,label_propagation,102,7
אלי_אלטוניו,אלי אלטוניו,label_propagation,102,7
ג'יזל_סילבר,ג'יזל סילבר,label_propagation,102,7
איתי_תורג'מן,איתי תורג'מן,label_propagation,102,7
מנואל_אלקסלסי_ורדי,מנואל אלקסלסי ורדי,label_propagation,102,7
__name__:דרמה,דרמה,label_propagation,103,1
אביטל_דיקר,אביטל דיקר,label_propagation,104,3
__name__:דני רוטנברג,דני רוטנברג,label_propagation,104,3
דור_צויגנבום,דור צויגנבום,label_propagation,104,3
__name__:אלי מנשה,אלי מנשה,label_propagation,105,6
__name__:מאיה כהן,מאיה כהן,label_propagation,105,6
__name__:מעין ערמני,מעין ערמני,label_propagation,105,6
__name__:אדם חתוכה פלד,אדם חתוכה פלד,label_propagation,105,6
דורית_לב-ארי,דורית לב-ארי,label_propagation,105,6
שמואל_וילוז'ני,שמואל וילוז'ני,label_propagation,105,6
__name__:הדר דרור,הדר דרור,label_propagation,106,2
__name__:היאלי יוסף זאדה,היאלי יוסף זאדה,label_propagation,106,2
__name__:מחמוד שלבי,מחמוד שלבי,label_propagation,107,3
מקס_אולארצ'יק,מקס אולארצ'יק,label_propagation,107,3
ריף_כהן,ריף כהן,label_propagation,107,3
__name__:מיכל פורס,מיכל פורס,label_propagation,108,2
שמרית_לוסטיג,שמרית לוסטיג,label_propagation,108,2
רוזינה_קמבוס,רוזינה קמבוס,label_propagation,109,2
מארק_איווניר,מארק איווניר,label_propagation,109,2
סיון_נועם_שמעון,סיון נועם שמעון,label_propagation,110,2
__name__:הדס ג'ייד סאקורי,הדס ג'ייד סאקורי,label_propagation,110,2
__name__:איתמר קליגר,איתמר קליגר,label_propagation,111,2
__name__:אור עדי,אור עדי,label_propagation,111,2
מלי_לוי_גרשון,מלי לוי גרשון,label_propagation,112,8
מיכאל_הנגבי,מיכאל הנגבי,label_propagation,112,8
יוסף_סוויד,יוסף סוויד,label_propagation,112,8
איתי_טיראן,איתי טיראן,label_propagation,112,8
__name__:רוני קדר,רוני קדר,label_propagation,112,8
רומי_אבולעפיה,רומי אבולעפיה,label_propagation,112,8
שלמה_בראבא,שלמה בראבא,label_propagation,112,8
רותם_זיסמן_כהן,רותם זיסמן כהן,label_propagation,112,8
אייל_שכטר,אייל שכטר,label_propagation,113,4
יעל_רייך,יעל רייך,label_propagation,113,4
ליאת_גליק,ליאת גליק,label_propagation,113,4
איתי_לב_(במאי),איתי לב,label_propagation,113,4
סלווה_נקארה,סלווה נקארה,label_propagation,114,8
__name__:אדיב ספדי,אדיב ספדי,label_propagation,114,8
בת_חן_סבג,בת חן סבג,label_propagation,114,8
__name__:טארק קופטי,טארק קופטי,label_propagation,114,8
__name__:סאמר קופטי,סאמר קופטי,label_propagation,114,8
תאמר_נפאר,תאמר נפאר,label_propagation,114,8
__name__:סעיד דסוקי,סעיד דסוקי,label_propagation,114,8
מאיסה_עבד_אלהאדי,מאיסה עבד אלהאדי,label_propagation,114,8
רודי_סעדה,רודי סעדה,label_propagation,115,10
הילה_ערן,הילה ערן,label_propagation,115,10
מתן_לקס,מתן לקס,label_propagation,115,10
אלינה_לוי,אלינה לוי,label_propagation,115,10
עמי_אנידג'ר,עמי אנידג'ר,label_propagation,115,10
מולי_שולמן,מולי שולמן,label_propagation,115,10
און_רפאלי,און רפאלי,label_propagation,115,10
נאיה_פדרמן,נאיה פדרמן,label_propagation,115,10
יאיר_ניצני,יאיר ניצני,label_propagation,115,10
דודו_ארז,דודו ארז,label_propagation,115,10
יעל_גרובגלס,יעל גרובגלס,label_propagation,116,2
דניאל_ג'יידלין,דניאל ג'יידלין,label_propagation,116,2
דובי_גל,דובי גל,label_propagation,117,4
מריה_אובנוב,מריה אובנוב,label_propagation,117,4
ניצה_שאול,ניצה שאול,label_propagation,117,4
אורי_בנאי,אורי בנאי,label_propagation,117,4
מיקי_קם,מיקי קם,label_propagation,118,5
גבריאל_עמרי_לוקאס,עומרי לוקאס,label_propagation,118,5
__name__:ניב ניסים,ניב ניסים,label_propagation,118,5
ליהי_קורנובסקי,ליהי קורנובסקי,label_propagation,118,5
__name__:ג'ון בנג'מין היקי,ג'ון בנג'מין היקי,label_propagation,118,5
אייל_נחמיאס,אייל נחמיאס,label_propagation,119,2
חגית_דסברג,חגית דסברג,label_propagation,119,2
לירון_וייסמן,לירון וייסמן,label_propagation,120,8
שלום_מיכאלשווילי,שלום מיכאלשווילי,label_propagation,120,8
אמה_מדינג,אמה מדינג,label_propagation,120,8
ציון_ברוך,ציון ברוך,label_propagation,120,8
אסי_ישראלוף,אסי ישראלוף,label_propagation,120,8
אביה_מלכה,אביה מלכה,label_propagation,120,8
__name__:קרולניה רודריגז נרנג'ו,קרולניה רודריגז נרנג'ו,label_propagation,120,8
דוד_שאול,דוד שאול,label_propagation,120,8
__name__:עלאי אלמודי,עלאי אלמודי,label_propagation,121,5
__name__:שירז אדרי,שירז אדרי,label_propagation,121,5
לוסי_אהריש,לוסי אהריש,label_propagation,121,5
__name__:יונתן להב ויסברג,יונתן להב ויסברג,label_propagation,121,5
שני_כהן,שני כהן,label_propagation,121,5
__name__:דניאל עדן,דניאל עדן,label_propagation,122,2
יוסף_כרמון,יוסף כרמון,label_propagation,122,2
__name__:אלייזה וינטראוב,אלייזה וינטראוב,label_propagation,123,2
__name__:נתן מגד,נתן מגד,label_propagation,123,2
__name__:שולי רנד,שולי רנד,label_propagation,124,3
שאול_מזרחי,שאול מזרחי,label_propagation,124,3
__name__:מיכל רנד,מיכל רנד,label_propagation,124,3
עמי_סמולרצ'יק,עמי סמולרצ'יק,label_propagation,125,5
